Flag,Phrase,FlagName,CategoryNumber,ID,RequiredFlags,IncompatibleStatus,IncompatibleUsage,RelatedFlag,RequiredDifficulty,Mandatory,CategoryName,CategoryTextTag,LayerType,ToyUsed,RequiredStatus,RequiresReadyStep,InteractionDefault,UrgeDisabled,MinimumTime,Kink,BasePleasureIntensity,LayerPleasureIntensity
WetAndMessySubstanceCream,<b>cream</b>,Wet and Messy,2,6,Wet and Messy,,,,,,Substance,[INTERACTWETANDMESSY],Wet and Messy,,,Yes,,UrgeDisabled,,80,-1,-1
WetAndMessySubstanceSlime,<b>slime</b>,Wet and Messy,2,7,Wet and Messy,,Not Edible Substance,,,,Substance,[INTERACTWETANDMESSY],Wet and Messy,,,Yes,,UrgeDisabled,,80,-1,-1
WetAndMessySubstanceCum,"<b>""cum""</b>",Wet and Messy,2,8,Wet and Messy,,,,,,Substance,[INTERACTWETANDMESSY],Wet and Messy,,,Yes,,UrgeDisabled,,80,-1,-1
WetAndMessySubstanceMolasses,<b>molasses</b>,Wet and Messy,2,9,Wet and Messy,,,,,,Substance,[INTERACTWETANDMESSY],Wet and Messy,,,Yes,,UrgeDisabled,,80,-1,-1
WetAndMessySubstanceHoney,<b>honey</b>,Wet and Messy,2,10,Wet and Messy,,,,,,Substance,[INTERACTWETANDMESSY],Wet and Messy,,,Yes,,UrgeDisabled,,80,-1,-1
WetAndMessySubstanceSauce,<b>sauce</b>,Wet and Messy,2,11,Wet and Messy,,,,,,Substance,[INTERACTWETANDMESSY],Wet and Messy,,,Yes,,UrgeDisabled,,80,-1,-1
WetAndMessySubstanceSoap,<b>soap</b>,Wet and Messy,2,12,Wet and Messy,,Not Edible Substance,,,,Substance,[INTERACTWETANDMESSY],Wet and Messy,,,Yes,,UrgeDisabled,,80,-1,-1
WetAndMessySubstanceMoisturizer,<b>moisturizer</b>,Wet and Messy,2,13,Wet and Messy,,Not Edible Substance,,,,Substance,[INTERACTWETANDMESSY],Wet and Messy,,,Yes,,UrgeDisabled,,80,-1,-1
WetAndMessySubstanceLube,<b>lube</b>,Wet and Messy,2,14,Wet and Messy,,Not Edible Substance,,,,Substance,[INTERACTWETANDMESSY],Wet and Messy,,,Yes,,UrgeDisabled,,80,-1,-1
WetAndMessySubstanceMayo,<b>mayo</b>,Wet and Messy,2,15,Wet and Messy,,,,,,Substance,[INTERACTWETANDMESSY],Wet and Messy,,,Yes,,UrgeDisabled,,80,-1,-1
WetAndMessySubstanceKetchup,<b>ketchup</b>,Wet and Messy,2,16,Wet and Messy,,,,,,Substance,[INTERACTWETANDMESSY],Wet and Messy,,,Yes,,UrgeDisabled,,80,-1,-1
WetAndMessySubstanceMustard,<b>mustard</b>,Wet and Messy,2,17,Wet and Messy,,,,,,Substance,[INTERACTWETANDMESSY],Wet and Messy,,,Yes,,UrgeDisabled,,80,-1,-1
WetAndMessySubstanceRelish,<b>relish</b>,Wet and Messy,2,18,Wet and Messy,,,,,,Substance,[INTERACTWETANDMESSY],Wet and Messy,,,Yes,,UrgeDisabled,,80,-1,-1
WetAndMessySubstanceChocolateSauce,<b>chocolate sauce</b>,Wet and Messy,2,19,Wet and Messy,,,,,,Substance,[INTERACTWETANDMESSY],Wet and Messy,,,Yes,,UrgeDisabled,,80,-1,-1
WetAndMessySubstanceVinegar,<b>vinegar</b>,Wet and Messy,2,20,Wet and Messy,,,,,,Substance,[INTERACTWETANDMESSY],Wet and Messy,,,Yes,,UrgeDisabled,,80,-1,-1
WetAndMessySubstanceSaladDressing,<b>salad dressing</b>,Wet and Messy,2,21,Wet and Messy,,,,,,Substance,[INTERACTWETANDMESSY],Wet and Messy,,,Yes,,UrgeDisabled,,80,-1,-1
WetAndMessySubstanceJuice,<b>juice</b>,Wet and Messy,2,22,Wet and Messy,,,,,,Substance,[INTERACTWETANDMESSY],Wet and Messy,,,Yes,,UrgeDisabled,,80,-1,-1
WetAndMessySubstanceMud,<b>mud</b>,Wet and Messy,2,23,Wet and Messy,,Not Edible Substance,,,,Substance,[INTERACTWETANDMESSY],Wet and Messy,,,Yes,,UrgeDisabled,,80,-1,-1
WetAndMessySubstancePee,<b>pee</b>,Wet and Messy,2,24,Wet and Messy,,,,,,Substance,[INTERACTWETANDMESSY],Wet and Messy,,,Yes,,UrgeDisabled,,80,-1,-1
WetAndMessySubstanceGlitter,<b>glitter</b>,Wet and Messy,2,25,Wet and Messy,,Not Edible Substance,,,,Substance,[INTERACTWETANDMESSY],Wet and Messy,,Wet and Messy,Yes,,UrgeDisabled,,80,-1,-1
WetAndMessySubstanceSprinkles,<b>sprinkles</b>,Wet and Messy,2,26,Wet and Messy,,,,,,Substance,[INTERACTWETANDMESSY],Wet and Messy,,Wet and Messy,Yes,,UrgeDisabled,,80,-1,-1
WetAndMessySubstanceCereal,<b>cereal</b>,Wet and Messy,2,27,Wet and Messy,,,,,,Substance,[INTERACTWETANDMESSY],Wet and Messy,,Wet and Messy,Yes,,UrgeDisabled,,80,-1,-1
WetAndMessySubstanceRice,<b>rice</b>,Wet and Messy,2,28,Wet and Messy,,,,,,Substance,[INTERACTWETANDMESSY],Wet and Messy,,Wet and Messy,Yes,,UrgeDisabled,,80,-1,-1
WetAndMessySubstanceFeathers,<b>feathers</b>,Wet and Messy,2,29,Wet and Messy,,Not Edible Substance,,,,Substance,[INTERACTWETANDMESSY],Wet and Messy,,Wet and Messy,Yes,,UrgeDisabled,,80,-1,-1
WetAndMessySubstanceDirt,<b>dirt</b>,Wet and Messy,2,30,Wet and Messy,,Not Edible Substance,,,,Substance,[INTERACTWETANDMESSY],Wet and Messy,,Wet and Messy,Yes,,UrgeDisabled,,80,-1,-1
WetAndMessySubstanceSand,<b>sand</b>,Wet and Messy,2,31,Wet and Messy,,Not Edible Substance,,,,Substance,[INTERACTWETANDMESSY],Wet and Messy,,Wet and Messy,Yes,,UrgeDisabled,,80,-1,-1
WetAndMessySubstanceSaladSolid,<b>salad</b>,Wet and Messy,2,32,Wet and Messy,,,,,,Substance,[INTERACTWETANDMESSY],Wet and Messy,,Wet and Messy,Yes,,UrgeDisabled,,80,-1,-1
WetAndMessySubstanceShreddedVeggies,<b>shredded veggies</b>,Wet and Messy,2,33,Wet and Messy,,,,,,Substance,[INTERACTWETANDMESSY],Wet and Messy,,Wet and Messy,Yes,,UrgeDisabled,,80,-1,-1
WetAndMessySubstanceHerbs,<b>herbs</b>,Wet and Messy,2,34,Wet and Messy,,,,,,Substance,[INTERACTWETANDMESSY],Wet and Messy,,Wet and Messy,Yes,,UrgeDisabled,,80,-1,-1
WetAndMessySubstanceBreadCrumbs,<b>bread crumbs</b>,Wet and Messy,2,35,Wet and Messy,,,,,,Substance,[INTERACTWETANDMESSY],Wet and Messy,,Wet and Messy,Yes,,UrgeDisabled,,80,-1,-1
WetAndMessySubstanceFlowers,<b>flowers</b>,Wet and Messy,2,36,Wet and Messy,,Not Edible Substance,,,,Substance,[INTERACTWETANDMESSY],Wet and Messy,,Wet and Messy,Yes,,UrgeDisabled,,80,-1,-1
WetAndMessyLocationDefault,onto <b>[ITSELF/YOURSELF]</b>,Wet and Messy,3,0,Wet and Messy,,,,,M,Location,[INTERACTWETANDMESSY],Wet and Messy,,,Yes,,UrgeDisabled,,80,-1,-1
WetAndMessyLocationYourself,onto <b>[ITSELF/YOURSELF]</b>,Wet and Messy,3,1,Wet and Messy,,,,,,Location,[INTERACTWETANDMESSY],Wet and Messy,,,Yes,,UrgeDisabled,,80,-1,-1
WetAndMessyLocationDick,onto [ITS/YOUR] <b>dick</b>,Wet and Messy,3,2,Wet and Messy,,Not Edible Location,,,,Location,[INTERACTWETANDMESSY],Wet and Messy,,,Yes,,UrgeDisabled,,80,-1,-1
WetAndMessyLocationBalls,onto [ITS/YOUR] <b>balls</b>,Wet and Messy,3,3,Wet and Messy,,Not Edible Location,,,,Location,[INTERACTWETANDMESSY],Wet and Messy,,,Yes,,UrgeDisabled,,80,-1,-1
WetAndMessyLocationClit,onto [ITS/YOUR] <b>clit</b>,Wet and Messy,3,4,Wet and Messy,,Not Edible Location,,,,Location,[INTERACTWETANDMESSY],Wet and Messy,,,Yes,,UrgeDisabled,,80,-1,-1
WetAndMessyLocationPussy,onto [ITS/YOUR] <b>pussy</b>,Wet and Messy,3,5,Wet and Messy,,Not Edible Location,,,,Location,[INTERACTWETANDMESSY],Wet and Messy,,,Yes,,UrgeDisabled,,80,-1,-1
WetAndMessyLocationAsshole,onto [ITS/YOUR] <b>asshole</b>,Wet and Messy,3,6,Wet and Messy,,Not Edible Location,,,,Location,[INTERACTWETANDMESSY],Wet and Messy,,,Yes,,UrgeDisabled,,80,-1,-1
WetAndMessyLocationNipples,onto [ITS/YOUR] <b>nipples</b>,Wet and Messy,3,7,Wet and Messy,,Not Edible Location,,,,Location,[INTERACTWETANDMESSY],Wet and Messy,,,Yes,,UrgeDisabled,,80,-1,-1
WetAndMessyLocationBreasts,onto [ITS/YOUR] <b>breasts</b>,Wet and Messy,3,8,Wet and Messy,,Not Edible Location,,,,Location,[INTERACTWETANDMESSY],Wet and Messy,,,Yes,,UrgeDisabled,,80,-1,-1
WetAndMessyLocationChest,onto [ITS/YOUR] <b>chest</b>,Wet and Messy,3,9,Wet and Messy,,Not Edible Location,,,,Location,[INTERACTWETANDMESSY],Wet and Messy,,,Yes,,UrgeDisabled,,80,-1,-1
WetAndMessyLocationAsscheeks,onto [ITS/YOUR] <b>asscheeks</b>,Wet and Messy,3,10,Wet and Messy,,Not Edible Location,,,,Location,[INTERACTWETANDMESSY],Wet and Messy,,,Yes,,UrgeDisabled,,80,-1,-1
WetAndMessyLocationAbdomen,onto [ITS/YOUR] <b>abdomen</b>,Wet and Messy,3,11,Wet and Messy,,Not Edible Location,,,,Location,[INTERACTWETANDMESSY],Wet and Messy,,,Yes,,UrgeDisabled,,80,-1,-1
WetAndMessyLocationBack,onto [ITS/YOUR] <b>back</b>,Wet and Messy,3,12,Wet and Messy,,Not Edible Location,,,,Location,[INTERACTWETANDMESSY],Wet and Messy,,,Yes,,UrgeDisabled,,80,-1,-1
WetAndMessyLocationThighs,onto [ITS/YOUR] <b>thighs</b>,Wet and Messy,3,13,Wet and Messy,,Not Edible Location,,,,Location,[INTERACTWETANDMESSY],Wet and Messy,,,Yes,,UrgeDisabled,,80,-1,-1
WetAndMessyLocationFeet,onto [ITS/YOUR] <b>feet</b>,Wet and Messy,3,14,Wet and Messy,,,,,,Location,[INTERACTWETANDMESSY],Wet and Messy,,,Yes,,UrgeDisabled,,80,-1,-1
WetAndMessyLocationWrists,onto [ITS/YOUR] <b>wrists</b>,Wet and Messy,3,15,Wet and Messy,,,,,,Location,[INTERACTWETANDMESSY],Wet and Messy,,,Yes,,UrgeDisabled,,80,-1,-1
WetAndMessyLocationArms,onto [ITS/YOUR] <b>arms</b>,Wet and Messy,3,16,Wet and Messy,,,,,,Location,[INTERACTWETANDMESSY],Wet and Messy,,,Yes,,UrgeDisabled,,80,-1,-1
WetAndMessyLocationHands,onto [ITS/YOUR] <b>hands</b>,Wet and Messy,3,17,Wet and Messy,,,,,,Location,[INTERACTWETANDMESSY],Wet and Messy,,,Yes,,UrgeDisabled,,80,-1,-1
WetAndMessyFollowupDefault,,Wet and Messy,4,0,Wet and Messy,,,,,,Followup,[INTERACTWETANDMESSY],Wet and Messy,,,Yes,,UrgeDisabled,,80,-1,-1
WetAndMessyFollowupRubItIn,and <b>rub it in</b>,Wet and Messy,4,1,Wet and Messy,,,,,,Followup,[INTERACTWETANDMESSY],Wet and Messy,,,Yes,,UrgeDisabled,,80,-1,-1
WetAndMessyFollowupSwirlItAround,and <b>swirl it around</b>,Wet and Messy,4,2,Wet and Messy,,,,,,Followup,[INTERACTWETANDMESSY],Wet and Messy,,,Yes,,UrgeDisabled,,80,-1,-1
WetAndMessyFollowupLeaveIt,and <b>leave it</b>,Wet and Messy,4,3,Wet and Messy,,,,,,Followup,[INTERACTWETANDMESSY],Wet and Messy,,,Yes,,UrgeDisabled,,80,-1,-1
WetAndMessyFollowupMassageIt,and <b>massage it</b>,Wet and Messy,4,4,Wet and Messy,,,,,,Followup,[INTERACTWETANDMESSY],Wet and Messy,,,Yes,,UrgeDisabled,,80,-1,-1
WetAndMessyFollowupRollAroundInIt,and <b>roll around in it</b>,Wet and Messy,4,5,Wet and Messy,,,,,,Followup,[INTERACTWETANDMESSY],Wet and Messy,,,Yes,,UrgeDisabled,,80,-1,-1
WetAndMessyFollowupBrushItOff,and <b>brush it off</b>,Wet and Messy,4,6,Wet and Messy,,,,,,Followup,[INTERACTWETANDMESSY],Wet and Messy,,,Yes,,UrgeDisabled,,80,-1,-1
WetAndMessyFollowupScrapeItOff,and <b>scrape it off</b>,Wet and Messy,4,7,Wet and Messy,,,,,,Followup,[INTERACTWETANDMESSY],Wet and Messy,,,Yes,,UrgeDisabled,,80,-1,-1
WetAndMessyFollowupLickItOff,and <b>lick it off</b>,Wet and Messy,4,8,Wet and Messy,MouthBusy,"Not Edible Substance, Not Edible Location",,,,Followup,[INTERACTWETANDMESSY],Wet and Messy,,,Yes,,UrgeDisabled,,80,-1,-1
VaginalPlugVariantDefault,<b>play with</b> [ITS/YOUR] <b>[VAGINALPLUG]</b>,Vaginal Plug,1,0,vaginalplug,,,,Vaginal_1_0,M,Variant,[INTERACTVAGINALPLUG],"Plug, Vaginal",[VAGINALPLUG],,Yes,Yes,,,40,-1,-1
VaginalPlugVariantPlay,<b>play with</b> [ITS/YOUR] <b>[VAGINALPLUG]</b>,Vaginal Plug,1,1,vaginalplug,,,,Vaginal_1_0,,Variant,[INTERACTVAGINALPLUG],"Plug, Vaginal",[VAGINALPLUG],,Yes,Yes,,,40,2,2
VaginalPlugVariantSqueezeSimple,<b>squeeze</b> [ITS/YOUR] <b>[VAGINALPLUG]</b>,Vaginal Plug,1,2,vaginalplug,,,,Vaginal_1_0,,Variant,[INTERACTVAGINALPLUG],"Plug, Vaginal",[VAGINALPLUG],,Yes,Yes,,,40,1,1
VaginalPlugVariantSqueezeWide,<b>squeeze around the widest part</b> of [ITS/YOUR] <b>[VAGINALPLUG]</b>,Vaginal Plug,1,3,vaginalplug,,,,Vaginal_1_0,,Variant,[INTERACTVAGINALPLUG],"Plug, Vaginal",[VAGINALPLUG],,Yes,Yes,,,40,2,2
VaginalPlugVariantFuckQuickly,<b>quickly fuck</b> [ITS/YOUR] <b>[VAGINALPLUG]</b>,Vaginal Plug,1,4,vaginalplug,,,,Vaginal_1_0,,Variant,[INTERACTVAGINALPLUG],"Plug, Vaginal",[VAGINALPLUG],,Yes,Yes,,,40,3,3
VaginalPlugVariantFuckSlowly,<b>slowly fuck</b> [ITS/YOUR] <b>[VAGINALPLUG]</b>,Vaginal Plug,1,5,vaginalplug,,,,Vaginal_1_0,,Variant,[INTERACTVAGINALPLUG],"Plug, Vaginal",[VAGINALPLUG],,Yes,Yes,,,40,1,1
VaginalPlugVariantFuckSimple,<b>fuck</b> [ITS/YOUR] <b>[VAGINALPLUG]</b>,Vaginal Plug,1,6,vaginalplug,,,,Vaginal_1_0,,Variant,[INTERACTVAGINALPLUG],"Plug, Vaginal",[VAGINALPLUG],,Yes,Yes,,,40,2,2
VaginalPlugVariantPush,<b>push on the end</b> of [ITS/YOUR] <b>[VAGINALPLUG]</b>,Vaginal Plug,1,7,vaginalplug,,,,Vaginal_1_0,,Variant,[INTERACTVAGINALPLUG],"Plug, Vaginal",[VAGINALPLUG],,Yes,Yes,,,40,-1,-1
VaginalPlugVariantPull,<b>lightly tug</b> on [ITS/YOUR] <b>[VAGINALPLUG]</b>,Vaginal Plug,1,8,vaginalplug,,,,Vaginal_1_0,,Variant,[INTERACTVAGINALPLUG],"Plug, Vaginal",[VAGINALPLUG],,Yes,Yes,,,40,-1,-1
VaginalPlugVariantWiggle,<b>wiggle</b> [ITS/YOUR] <b>[VAGINALPLUG]</b>,Vaginal Plug,1,9,vaginalplug,,,,Vaginal_1_0,,Variant,[INTERACTVAGINALPLUG],"Plug, Vaginal",[VAGINALPLUG],,Yes,Yes,,,40,1,1
VaginalPlugVariantTap,<b>tap</b> [ITS/YOUR] <b>[VAGINALPLUG]</b>,Vaginal Plug,1,10,vaginalplug,,,,Vaginal_1_0,,Variant,[INTERACTVAGINALPLUG],"Plug, Vaginal",[VAGINALPLUG],,Yes,Yes,,,40,-1,-1
VaginalPlugVariantTwist,<b>twist</b> [ITS/YOUR] <b>[VAGINALPLUG]</b>,Vaginal Plug,1,11,vaginalplug,,,,Vaginal_1_0,,Variant,[INTERACTVAGINALPLUG],"Plug, Vaginal",[VAGINALPLUG],,Yes,Yes,,,40,1,1
VaginalPlugAdditionDefault,,Vaginal Plug,2,0,vaginalplug,,,,Vaginal_1_0,,Addition,[INTERACTVAGINALPLUG],"Plug, Vaginal",[VAGINALPLUG],,Yes,Yes,,,40,-1,-1
VaginalPlugAdditionClit,while <b>rubbing</b> [ITS/YOUR] <b>clit</b>,Vaginal Plug,2,1,vaginalplug,,Clit,,Vaginal_1_0,,Addition,[INTERACTVAGINALPLUG],"Plug, Vaginal, Clit",[VAGINALPLUG],,Yes,Yes,,,40,3,3
VaginalPlugAdditionLabia,while <b>rubbing</b> [ITS/YOUR] <b>labia</b>,Vaginal Plug,2,2,vaginalplug,,"LabiaLeft, LabiaRight",,Vaginal_1_0,,Addition,[INTERACTVAGINALPLUG],"Plug, Vaginal",[VAGINALPLUG],,Yes,Yes,,,40,1,1
VaginalPlugAdditionPussy,while <b>rubbing</b> [ITS/YOUR] <b>pussy</b>,Vaginal Plug,2,3,vaginalplug,,"LabiaLeft, LabiaRight",,Vaginal_1_0,,Addition,[INTERACTVAGINALPLUG],"Plug, Vaginal",[VAGINALPLUG],,Yes,Yes,,,40,2,2
DoubleAnalInsertableSpeedDefaultNeverLayer,,Double Anal Insertable,1,0,doubleanalinsertable,AnalBusy,,,Anal_3_3,,Speed,[INTERACTDOUBLEANALINSERTABLE],Anal,[DOUBLEANALINSERTABLE],,Yes,Yes,UrgeDisabled,30,80,-1,-1
DoubleAnalInsertableSpeedFast,<b>quickly</b>,Double Anal Insertable,1,1,doubleanalinsertable,AnalBusy,,,Anal_3_3,,Speed,[INTERACTDOUBLEANALINSERTABLE],Anal,[DOUBLEANALINSERTABLE],,Yes,Yes,UrgeDisabled,30,80,-1,-1
DoubleAnalInsertableSpeedSlow,<b>slowly</b>,Double Anal Insertable,1,2,doubleanalinsertable,AnalBusy,,,Anal_3_3,,Speed,[INTERACTDOUBLEANALINSERTABLE],Anal,[DOUBLEANALINSERTABLE],,Yes,Yes,UrgeDisabled,30,80,-1,-1
DoubleAnalInsertableVariantDefault,<b>fuck [ITSELF/YOURSELF]</b> with,Double Anal Insertable,2,0,doubleanalinsertable,AnalBusy,,,Anal_3_3,M,Variant,[INTERACTDOUBLEANALINSERTABLE],Anal,[DOUBLEANALINSERTABLE],,Yes,Yes,UrgeDisabled,30,80,-1,-1
DoubleAnalInsertableVariantThrusts,<b>thrust</b>,Double Anal Insertable,2,1,doubleanalinsertable,AnalBusy,,,Anal_3_3,,Variant,[INTERACTDOUBLEANALINSERTABLE],Anal,[DOUBLEANALINSERTABLE],,Yes,Yes,UrgeDisabled,30,80,-1,-1
DoubleAnalInsertableVariantSqueezeAndHold,<b>squeeze and hold</b>,Double Anal Insertable,2,2,doubleanalinsertable,AnalBusy,,,Anal_3_3,,Variant,[INTERACTDOUBLEANALINSERTABLE],Anal,[DOUBLEANALINSERTABLE],,Yes,Yes,UrgeDisabled,30,80,-1,-1
DoubleAnalInsertableVariantSqueezeAndThrust,<b>squeeze and thrust</b>,Double Anal Insertable,2,3,doubleanalinsertable,AnalBusy,,,Anal_3_3,,Variant,[INTERACTDOUBLEANALINSERTABLE],Anal,[DOUBLEANALINSERTABLE],,Yes,Yes,UrgeDisabled,30,80,-1,-1
DoubleAnalInsertableVariantBounceOn,<b>bounce on</b>,Double Anal Insertable,2,4,doubleanalinsertable,AnalBusy,,,Anal_3_3,,Variant,[INTERACTDOUBLEANALINSERTABLE],Anal,[DOUBLEANALINSERTABLE],,Yes,Yes,UrgeDisabled,30,80,-1,-1
DoubleAnalInsertableVariantTwistSimple,<b>twist</b>,Double Anal Insertable,2,5,doubleanalinsertable,AnalBusy,,,Anal_3_3,,Variant,[INTERACTDOUBLEANALINSERTABLE],Anal,[DOUBLEANALINSERTABLE],,Yes,Yes,UrgeDisabled,30,80,-1,-1
DoubleAnalInsertableVariantTwistAndThrust,<b>twist and thrust</b>,Double Anal Insertable,2,6,doubleanalinsertable,AnalBusy,,,Anal_3_3,,Variant,[INTERACTDOUBLEANALINSERTABLE],Anal,[DOUBLEANALINSERTABLE],,Yes,Yes,UrgeDisabled,30,80,-1,-1
DoubleAnalInsertableVariantFuck,<b>fuck [ITSELF/YOURSELF]</b> with,Double Anal Insertable,2,7,doubleanalinsertable,AnalBusy,,,Anal_3_3,,Variant,[INTERACTDOUBLEANALINSERTABLE],Anal,[DOUBLEANALINSERTABLE],,Yes,Yes,UrgeDisabled,30,80,-1,-1
DoubleAnalInsertableDepthDefault,<b>both</b> [ITS/YOUR] <b>[DOUBLEANALINSERTABLE]</b>,Double Anal Insertable,3,0,doubleanalinsertable,AnalBusy,,,Anal_3_3,M,Depth,[INTERACTDOUBLEANALINSERTABLE],Anal,[DOUBLEANALINSERTABLE],,Yes,Yes,UrgeDisabled,30,80,-1,-1
DoubleAnalInsertableDepthGeneric,<b>both</b> [ITS/YOUR] <b>[DOUBLEANALINSERTABLE]</b>,Double Anal Insertable,3,1,doubleanalinsertable,AnalBusy,,,Anal_3_3,,Depth,[INTERACTDOUBLEANALINSERTABLE],Anal,[DOUBLEANALINSERTABLE],,Yes,Yes,UrgeDisabled,30,80,-1,-1
DoubleAnalInsertableDepthJustTheTip,<b>just the tip</b> of <b>both</b> [ITS/YOUR] <b>[DOUBLEANALINSERTABLE]</b>,Double Anal Insertable,3,2,doubleanalinsertable,AnalBusy,,,Anal_3_3,,Depth,[INTERACTDOUBLEANALINSERTABLE],Anal,[DOUBLEANALINSERTABLE],,Yes,Yes,UrgeDisabled,30,80,-1,-1
DoubleAnalInsertableDepthShallow,<b>half the length</b> of <b>both</b> [ITS/YOUR] <b>[DOUBLEANALINSERTABLE]</b>,Double Anal Insertable,3,3,doubleanalinsertable,AnalBusy,,,Anal_3_3,,Depth,[INTERACTDOUBLEANALINSERTABLE],Anal,[DOUBLEANALINSERTABLE],,Yes,Yes,UrgeDisabled,30,80,-1,-1
DoubleAnalInsertableDepthDeep,<b>the full length</b> of <b>both</b> [ITS/YOUR] <b>[DOUBLEANALINSERTABLE]</b>,Double Anal Insertable,3,4,doubleanalinsertable,AnalBusy,,,Anal_3_3,,Depth,[INTERACTDOUBLEANALINSERTABLE],Anal,[DOUBLEANALINSERTABLE],,Yes,Yes,UrgeDisabled,30,80,-1,-1
DoubleAnalInsertableMethodDefault,,Double Anal Insertable,4,0,doubleanalinsertable,AnalBusy,,,Anal_3_3,,Method,[INTERACTDOUBLEANALINSERTABLE],Anal,[DOUBLEANALINSERTABLE],,Yes,Yes,UrgeDisabled,30,80,-1,-1
DoubleAnalInsertableMethodSimultaneous,<b>simultaneously</b>,Double Anal Insertable,4,1,doubleanalinsertable,AnalBusy,,,Anal_3_3,,Method,[INTERACTDOUBLEANALINSERTABLE],Anal,[DOUBLEANALINSERTABLE],,Yes,Yes,UrgeDisabled,30,80,-1,-1
DoubleAnalInsertableMethodAlternating,<b>alternatingly</b>,Double Anal Insertable,4,2,doubleanalinsertable,AnalBusy,,,Anal_3_3,,Method,[INTERACTDOUBLEANALINSERTABLE],Anal,[DOUBLEANALINSERTABLE],,Yes,Yes,UrgeDisabled,30,80,-1,-1
DoubleAnalInsertableMethodRotating,<b>while rotating them around each other</b>,Double Anal Insertable,4,3,doubleanalinsertable,AnalBusy,,,Anal_3_3,,Method,[INTERACTDOUBLEANALINSERTABLE],Anal,[DOUBLEANALINSERTABLE],,Yes,Yes,UrgeDisabled,30,80,-1,-1
DoubleVaginalInsertableSpeedDefaultNeverLayer,,Double Vaginal Insertable,1,0,doublevaginalinsertable,VaginalBusy,,,Vaginal_3_3,,Speed,[INTERACTDOUBLEVAGINALINSERTABLE],Vaginal,[DOUBLEVAGINALINSERTABLE],,Yes,Yes,UrgeDisabled,30,80,-1,-1
DoubleVaginalInsertableSpeedFast,<b>quickly</b>,Double Vaginal Insertable,1,1,doublevaginalinsertable,VaginalBusy,,,Vaginal_3_3,,Speed,[INTERACTDOUBLEVAGINALINSERTABLE],Vaginal,[DOUBLEVAGINALINSERTABLE],,Yes,Yes,UrgeDisabled,30,80,3,-1
DoubleVaginalInsertableSpeedSlow,<b>slowly</b>,Double Vaginal Insertable,1,2,doublevaginalinsertable,VaginalBusy,,,Vaginal_3_3,,Speed,[INTERACTDOUBLEVAGINALINSERTABLE],Vaginal,[DOUBLEVAGINALINSERTABLE],,Yes,Yes,UrgeDisabled,30,80,0,-1
DoubleVaginalInsertableVariantDefault,<b>fuck [ITSELF/YOURSELF]</b> with,Double Vaginal Insertable,2,0,doublevaginalinsertable,VaginalBusy,,,Vaginal_3_3,M,Variant,[INTERACTDOUBLEVAGINALINSERTABLE],Vaginal,[DOUBLEVAGINALINSERTABLE],,Yes,Yes,UrgeDisabled,30,80,-1,-1
DoubleVaginalInsertableVariantThrusts,<b>thrust</b>,Double Vaginal Insertable,2,1,doublevaginalinsertable,VaginalBusy,,,Vaginal_3_3,,Variant,[INTERACTDOUBLEVAGINALINSERTABLE],Vaginal,[DOUBLEVAGINALINSERTABLE],,Yes,Yes,UrgeDisabled,30,80,2,-1
DoubleVaginalInsertableVariantSqueezeAndHold,<b>squeeze and hold</b>,Double Vaginal Insertable,2,2,doublevaginalinsertable,VaginalBusy,,,Vaginal_3_3,,Variant,[INTERACTDOUBLEVAGINALINSERTABLE],Vaginal,[DOUBLEVAGINALINSERTABLE],,Yes,Yes,UrgeDisabled,30,80,1,-1
DoubleVaginalInsertableVariantSqueezeAndThrust,<b>squeeze and thrust</b>,Double Vaginal Insertable,2,3,doublevaginalinsertable,VaginalBusy,,,Vaginal_3_3,,Variant,[INTERACTDOUBLEVAGINALINSERTABLE],Vaginal,[DOUBLEVAGINALINSERTABLE],,Yes,Yes,UrgeDisabled,30,80,2,-1
DoubleVaginalInsertableVariantBounceOn,<b>bounce on</b>,Double Vaginal Insertable,2,4,doublevaginalinsertable,VaginalBusy,,,Vaginal_3_3,,Variant,[INTERACTDOUBLEVAGINALINSERTABLE],Vaginal,[DOUBLEVAGINALINSERTABLE],,Yes,Yes,UrgeDisabled,30,80,2,-1
DoubleVaginalInsertableVariantTwistSimple,<b>twist</b>,Double Vaginal Insertable,2,5,doublevaginalinsertable,VaginalBusy,,,Vaginal_3_3,,Variant,[INTERACTDOUBLEVAGINALINSERTABLE],Vaginal,[DOUBLEVAGINALINSERTABLE],,Yes,Yes,UrgeDisabled,30,80,1,-1
DoubleVaginalInsertableVariantTwistAndThrust,<b>twist and thrust</b>,Double Vaginal Insertable,2,6,doublevaginalinsertable,VaginalBusy,,,Vaginal_3_3,,Variant,[INTERACTDOUBLEVAGINALINSERTABLE],Vaginal,[DOUBLEVAGINALINSERTABLE],,Yes,Yes,UrgeDisabled,30,80,2,-1
DoubleVaginalInsertableVariantFuck,<b>fuck [ITSELF/YOURSELF]</b> with,Double Vaginal Insertable,2,7,doublevaginalinsertable,VaginalBusy,,,Vaginal_3_3,,Variant,[INTERACTDOUBLEVAGINALINSERTABLE],Vaginal,[DOUBLEVAGINALINSERTABLE],,Yes,Yes,UrgeDisabled,30,80,3,-1
